PlayerId,PlayerName,Age,Gender,Country,City,TotalGamesPlayed,TotalWins,TotalLosses,TotalDraws,TotalIsFirst,AvgMoveDuration,AvgMoveAmount,AvgGameDuration,TotalWeekdaysPlayed,TotalWeekendsPlayed,TotalMorningPlays,TotalAfternoonPlays,TotalEveningPlays,TotalNightPlays,Churn,FirstMoveWinProbability,PlayerClass
33f4b387-f6d0-45fe-92fc-66fdbadd9cc5,Player_5082,19,MALE,USA,London,1285,521,129,635,119,3.4719174692132206,25.03755917549104,49.535661487209744,632,653,281,185,307,512,0.08145094902584595,0.9268390218135726,PRO_GAMER
7eaaa44c-9a8c-4693-ba97-b5f3878e3cdc,Player_2875,37,MALE,Canada,New York,1175,191,482,502,428,9.902094061045302,31.105379899561445,43.867591883086874,267,908,260,81,110,724,0.07798022440062559,0.8052686347174094,PRO_GAMER
f5133ec0-139d-44e8-8de2-586e483320d7,Player_8954,32,FEMALE,UK,Sydney,1004,95,11,898,54,7.392091399546426,32.300810537038565,33.80321391662022,269,735,79,155,137,633,0.20625181943238896,0.9055375908003578,PRO_GAMER
d71e1578-1700-47a7-8385-4cdd05962d43,Player_6951,24,MALE,UK,Sydney,340,167,3,170,256,6.8163541263582665,42.28504957073412,17.667327576709713,144,196,28,19,16,277,0.49829045020621854,0.4434574995022546,FAST_THINKER
caeee966-5fa3-4e22-990e-236007871667,Player_5284,36,FEMALE,France,London,923,293,385,245,153,9.593665600632635,25.051378318098017,46.94180039439916,152,771,143,105,31,644,0.4816281722522221,0.5206233824857317,WORK_TIME_PLAYER
0fd6f58d-0bf7-489e-be99-766b59f91f87,Player_6895,19,MALE,Australia,Berlin,564,278,188,98,309,4.586895037247502,48.2874895305399,39.24263392247564,51,513,138,48,137,241,0.33620761976877617,0.6351043439078946,OWL_PLAYER
124fcaec-e8ac-4c5f-a498-16af66dfa07c,Player_7875,33,FEMALE,France,Sydney,765,361,240,164,583,7.88724472538551,22.658832870631016,54.93425612044015,119,646,86,3,113,563,0.48216421364122125,0.3905549556952353,OWL_PLAYER
c18e41fd-e222-4c60-a19d-704565b38d40,Player_5925,18,FEMALE,Germany,Sydney,1317,228,320,769,824,5.055926180215792,24.30844566667014,31.83542845616359,53,1264,207,96,5,1009,0.24367258283224386,0.9369805270284046,PRO_GAMER
c3b3337d-b6d4-472c-8123-5a5e2e165146,Player_5036,23,MALE,Germany,Sydney,146,64,17,65,64,5.922797023271769,25.4406137824766,25.14637052353394,50,96,36,12,28,70,0.3914915571427311,0.5935147095535935,FREQUENT_PLAYER
3eb83e7c-f949-4bdd-b6ff-b39fab32c2e8,Player_5289,25,MALE,USA,New York,785,124,141,520,365,4.532863893426158,41.75036159619176,39.16262018376675,132,653,50,35,68,632,0.42000833155803635,0.4630024423012985,FAST_THINKER
f83230b0-451b-4483-9864-a9c2e218cdb0,Player_3893,40,MALE,France,Toronto,1423,684,53,686,674,5.845131473313028,27.24214039161641,26.581347342122864,147,1276,37,195,71,1120,0.0666548437162225,0.8250609065040014,PRO_GAMER
43e33b69-b442-4783-a314-8846e6207ec0,Player_1197,27,FEMALE,Germany,London,619,121,80,418,316,2.327994414616528,36.43172414407998,37.04054661260635,302,317,102,42,65,410,0.3332668380854557,0.5977085023050406,WORK_TIME_PLAYER
b7c69388-2968-44ca-b7fe-8f431af221c0,Player_1424,28,FEMALE,Canada,Toronto,1036,218,240,578,984,9.093754094629338,35.30750760400465,21.456141411437905,258,778,141,236,159,500,0.24089765600565582,0.9328839745200868,PRO_GAMER
dcfe51a2-7f5b-48c9-8ab5-08c9f1b09b13,Player_3135,18,MALE,Australia,Sydney,1400,6,25,1369,1399,2.921400673925425,37.542247713577126,15.645906100285796,526,874,2,48,194,1156,0.09857157662217099,0.8343436493801047,PRO_GAMER
70cea57f-8fed-42b0-b80e-b9027c0dd055,Player_6211,39,FEMALE,Australia,New York,636,247,298,91,230,4.934948988486595,42.09518889275753,35.04658270655272,39,597,112,138,54,332,0.3156703005237019,0.38261852206936586,TURTLE_SPEED
909c15ed-eea0-4ee1-b677-ad9c10b10930,Player_7296,32,MALE,Germany,London,749,362,213,174,141,5.324640801673573,48.9931449169179,18.212338381477792,55,694,176,152,6,415,0.3070292563811398,0.47202347554680135,TURTLE_SPEED
693798d8-3f96-4141-87c5-73e6774fa2b9,Player_7714,33,MALE,Canada,Sydney,1431,356,117,958,1093,8.822196714546958,31.765213881670086,44.303967631238955,33,1398,199,6,68,1158,0.14672736275388226,0.8376483177427271,PRO_GAMER
469ed53b-f89b-4f25-864f-d4c95a01c5e4,Player_5012,25,FEMALE,Canada,Toronto,187,36,17,134,1,7.18021344146517,30.85550754520903,33.72376320217563,20,167,7,12,36,132,0.3949285097945858,0.5032378913119259,FREQUENT_PLAYER
04727110-9f9f-4ac8-8241-6df075489584,Player_7384,40,MALE,Australia,Toronto,1165,180,265,720,246,8.956860868548278,46.582782683495815,54.900410413238404,96,1069,284,49,24,808,0.11368666724326783,0.9110508146932493,PRO_GAMER
2d16cc89-d1f6-4f43-8a73-8014ebe8eb66,Player_4708,31,FEMALE,UK,Berlin,362,45,71,246,64,6.882541361862139,22.00905092168426,42.68276714280364,111,251,86,81,11,184,0.4489360999907578,0.334226189428859,OWL_PLAYER
169344ec-2584-4f5d-a24d-b3329e4d2d46,Player_1358,35,MALE,France,Berlin,1274,536,411,327,281,4.59861440746434,37.83607326336514,29.437025724328294,58,1216,66,282,176,750,0.09527155455068738,0.9115058957292189,PRO_GAMER
20f43f6f-a09c-4824-9d85-b62d3ad9bb05,Player_2120,29,FEMALE,Germany,New York,682,59,80,543,323,8.50391140936064,39.54222844321674,32.222970253959275,86,596,74,29,49,530,0.5944125916667173,0.43920649103031545,WORK_TIME_PLAYER
b1b6123e-031e-4ae6-b17f-3559e0274d57,Player_8327,34,MALE,Canada,Sydney,478,150,169,159,128,3.060683521202357,22.390035311972994,34.00767313625852,24,454,26,39,47,366,0.3759639108101389,0.3564053350770964,FAST_THINKER
fd5e17e4-ae45-4202-963b-678e8d114e55,Player_3093,26,MALE,France,Paris,1452,457,480,515,741,3.3758645810509833,34.490791530445534,19.81429706635242,53,1399,288,167,164,833,0.12104743602187791,0.831326900889732,PRO_GAMER
66125ef2-b2a9-42b4-9e8d-c3818c5820c0,Player_4574,27,FEMALE,Australia,Toronto,778,125,241,412,352,2.2332355466362275,37.981858350102385,41.43598448327546,373,405,74,126,182,396,0.5194616726578142,0.5754296942425645,OWL_PLAYER
c1ea013d-5b49-4752-8e93-955a063fca6d,Player_6205,21,FEMALE,Germany,New York,600,55,227,318,390,3.7072588073333215,45.9658123915319,23.147983588308886,287,313,67,105,16,412,0.5314949988929636,0.5536489697274201,FAST_THINKER
74031c7d-d101-4445-b277-ff05262d5d3a,Player_2643,30,FEMALE,Australia,Toronto,581,7,205,369,475,2.763829195440959,40.55731831202579,47.9618144709817,267,314,125,117,105,234,0.3209903250389996,0.4755414041499355,TURTLE_SPEED
ba426c2a-2249-433c-9b8e-9b8462ed35be,Player_8970,25,MALE,Australia,Sydney,256,101,22,133,29,2.319449398238646,46.19807577197487,44.63596205358088,26,230,34,17,14,191,0.4177089300383425,0.4538111137488415,OWL_PLAYER
1899edda-29b5-4f24-b15c-7d8decfdbc48,Player_7838,24,FEMALE,UK,Sydney,1356,194,90,1072,1188,2.1702390746294826,22.592423674449883,45.898414739385444,459,897,323,203,273,557,0.26529365441309616,0.8192988479165372,PRO_GAMER
daa80d67-8a88-4661-996d-7d9c050e76a2,Player_7567,26,MALE,Canada,Toronto,410,44,51,315,369,2.1286291590008775,30.158018496199517,26.476814586708414,137,273,71,7,52,280,0.47376305810318114,0.5166105476103443,FAST_THINKER
eec23348-2b9a-4b75-aaa3-134f2f2339a2,Player_6386,26,MALE,UK,Sydney,1299,600,294,405,980,9.364879441239541,48.02431072002584,28.14996321518064,507,792,182,57,229,831,0.16014195926841834,0.9078502566437233,PRO_GAMER
48070b07-3fbe-403c-b547-67a8f8553731,Player_9306,36,MALE,Germany,London,456,116,143,197,174,3.068492084349807,27.254731491754583,44.79846742773021,194,262,107,75,65,209,0.41624585827251837,0.39214753679639175,TURTLE_SPEED
38bf2aaf-5a88-4394-9c64-63c7cb89c5e3,Player_4505,20,MALE,UK,London,1478,506,29,943,795,5.2591316813514,48.904689579359776,21.172953569285983,161,1317,294,113,142,929,0.1510989577704378,0.8030893345503537,PRO_GAMER
05b8814c-fd55-41b1-9984-f50896fe8dad,Player_5278,21,FEMALE,UK,Toronto,649,126,25,498,589,9.01506167022438,36.905618634030255,21.523022314093758,70,579,129,57,58,405,0.5657167554121756,0.5622781561188541,FAST_THINKER
3906e577-2081-4ea4-ab1a-4c429f0982a9,Player_2781,37,FEMALE,France,Sydney,1222,152,126,944,201,4.806567034125498,47.42475685023927,56.22611023706953,420,802,227,112,280,603,0.11229243741893495,0.937921649870494,PRO_GAMER
0f4536fe-65ab-4cb4-aa69-a85d952678c1,Player_7120,33,FEMALE,UK,New York,775,312,62,401,135,4.427274490496062,26.739476755783294,43.6864106232021,132,643,89,169,189,328,0.39860506407288465,0.5241853016827771,OWL_PLAYER
1499d5c9-2f34-4c46-870d-1c6c6a7d94aa,Player_8553,29,MALE,Australia,Berlin,822,380,395,47,659,3.1124562602325376,47.733955739771886,36.417016347616496,310,512,44,25,177,576,0.32237373523762525,0.3803911653854012,WORK_TIME_PLAYER
65ef6ef2-9be4-4efc-ab22-5bf449765615,Player_8663,21,FEMALE,USA,Berlin,970,111,353,506,216,8.101267677601378,30.137513144009887,35.92831937266604,241,729,27,85,151,707,0.5667865942290902,0.30538419510746617,FAST_THINKER
ac7b472d-7b4c-4b0f-8836-71a3ac98eefa,Player_5324,29,FEMALE,Canada,New York,1135,170,555,410,355,6.851589169866546,27.10566235225114,19.75069092325315,444,691,44,174,31,886,0.2022845597452258,0.940376443289691,PRO_GAMER
0d6541b5-0ac4-4234-86f6-ecdb53bcc0b2,Player_3515,40,FEMALE,UK,Toronto,55,16,12,27,1,6.05490281603827,35.973208749321245,59.849268405098314,20,35,10,6,0,39,0.48109808174223206,0.5703205523925425,FREQUENT_PLAYER
e35c6065-69d4-442b-9d25-deb3a436d17a,Player_4204,34,MALE,USA,Toronto,1112,60,421,631,450,3.7657542081801427,22.69119173362165,19.21663561438219,66,1046,265,111,15,721,0.0808884622407116,0.8717254990953058,PRO_GAMER
d9872443-13c7-4840-b316-7dfc1a676925,Player_5960,29,MALE,Canada,Toronto,1002,91,9,902,429,3.0558548442312947,21.920380511850478,21.544843743082886,480,522,127,142,52,681,0.08393353556955262,0.8531801844798468,PRO_GAMER
cac9dff0-6225-4d4d-a783-0f5d40bb5674,Player_5388,20,FEMALE,France,Berlin,633,209,79,345,125,7.478601827534732,21.289893429859976,43.63627755250949,138,495,52,87,21,473,0.3573993514434465,0.44941581001163206,WORK_TIME_PLAYER
e391dd95-5501-4696-8f18-476d8749d3b8,Player_9032,20,MALE,France,New York,1444,44,296,1104,402,2.842139298353059,31.938043877030047,18.86641169928239,12,1432,177,31,103,1133,0.16171559058228263,0.8009053178889732,PRO_GAMER
dce986bd-025c-4dc0-a8b2-d3923ffae160,Player_1063,29,MALE,Canada,Sydney,638,95,304,239,206,7.079086960174742,23.358309611123236,56.2451760504648,111,527,148,27,114,349,0.4768146338631864,0.3230697249275272,OWL_PLAYER
cf0e4bea-744b-40a1-afae-a243c63573fe,Player_5133,22,MALE,Germany,Sydney,657,273,56,328,655,2.9506208039502884,24.501354530726303,58.894024825526195,14,643,94,12,96,455,0.49252846788605575,0.30762653083001357,OWL_PLAYER
7b6bd3a4-82ee-4279-9bf0-900b54389313,Player_3281,39,FEMALE,UK,Berlin,1081,242,153,686,350,5.774197633748898,32.62018441191172,52.750429192047335,537,544,268,48,8,757,0.06185459258428645,0.9111391886757286,PRO_GAMER
8441b696-3744-4cc8-add5-15f8f37e524b,Player_6343,29,MALE,UK,London,970,189,176,605,265,6.421188247585245,22.239137073417268,46.193518051632665,474,496,229,124,92,525,0.593144640371706,0.3704259870478476,TURTLE_SPEED
2f6b7f47-92e1-417e-a241-6edaa0395635,Player_5664,28,MALE,Germany,London,544,118,236,190,66,6.05843319646407,25.436473557887574,35.86540483130256,42,502,105,128,45,266,0.3003447940661229,0.6432864240506695,TURTLE_SPEED
bb55ab53-f657-4117-a947-c271c3371b0c,Player_9786,24,MALE,Germany,Paris,968,356,308,304,557,2.4322139880228626,39.885975060710905,57.793564549950375,145,823,188,101,10,669,0.4001264467167049,0.39557971519079105,OWL_PLAYER
7df158ac-955c-4ff4-afa1-b50f144f5198,Player_4309,21,FEMALE,Australia,New York,1201,269,552,380,382,4.5041898692579325,43.393125637396814,16.21748959555831,158,1043,214,17,295,675,0.1526524766642543,0.858591791439548,PRO_GAMER
de2013ee-ee7e-478e-b77b-6311a11ad849,Player_6895,20,FEMALE,UK,New York,543,87,82,374,368,6.820814568708139,32.52378227390207,17.25435617996253,265,278,127,12,42,362,0.5769452842065463,0.549870538430332,WORK_TIME_PLAYER
33354887-19f6-43df-b629-334d0feede3b,Player_6723,39,FEMALE,Germany,London,1379,558,287,534,919,7.660729425332639,49.58258132916977,50.306564230936694,272,1107,159,172,108,940,0.25506129203160893,0.9368085134668629,PRO_GAMER
de70c0b3-d0a0-4847-968c-98bbb288f3bf,Player_7754,26,MALE,Germany,Sydney,727,42,261,424,545,2.943115974141927,36.361598400361494,15.296594847368889,66,661,133,17,176,401,0.5198109865053712,0.674939279241301,TURTLE_SPEED
294e9b83-d5a6-4287-a876-e3a8fc9e2408,Player_3088,28,FEMALE,Germany,Toronto,1001,154,362,485,970,3.437786591579946,20.815109949646498,17.649179511746077,122,879,95,125,232,549,0.24884512330586028,0.8474809290692892,PRO_GAMER
03e0117f-ffa1-4479-a2d3-19762b8f54dd,Player_2693,28,MALE,UK,New York,264,45,86,133,19,5.189093621045521,28.84706261760431,29.452571229904176,103,161,10,59,53,142,0.3189062940614537,0.5488876513379342,FAST_THINKER
d936a9c4-f0c2-435f-aa75-64615394fa69,Player_2826,40,FEMALE,Germany,New York,27,8,8,11,13,3.121256639190995,29.11012947532376,58.246642571608156,5,22,4,2,2,19,0.4234640706901227,0.48101173518180007,BEGINNER
f3df2b88-2b4e-43f9-a46c-cfb595e7bc7b,Player_9482,27,FEMALE,USA,London,1121,395,443,283,967,4.958320458612887,26.766596587905365,51.97196477669821,450,671,130,28,56,907,0.2515946039973279,0.9083181178538025,PRO_GAMER
fff43cfe-4ee1-49a5-af3c-69f7328e8f71,Player_5158,21,FEMALE,France,Toronto,1110,264,9,837,1093,3.5943235187367586,23.184972794631676,56.350468083514066,84,1026,110,87,272,641,0.22741078836437434,0.9293003454063367,PRO_GAMER
a7ed5b5b-6340-42e1-8427-2df5fa065c24,Player_6891,23,MALE,France,Berlin,127,44,53,30,67,2.604928116400467,45.82614900997568,59.00229442570265,62,65,23,1,15,88,0.48092424397402633,0.6975834747910583,FREQUENT_PLAYER
3ab5c276-2236-4378-b0a4-081bde5f7e1e,Player_9243,36,FEMALE,USA,New York,126,13,16,97,35,9.90037133388848,23.88581720480338,49.172220581179396,49,77,14,18,19,75,0.25258673243944607,0.7040211542102592,FREQUENT_PLAYER
ffe3389d-3ade-4d81-82dc-16af5d79a9f7,Player_9711,21,MALE,UK,Paris,527,61,178,288,217,2.2518537888150405,44.1516859674598,53.675810144274024,120,407,1,9,104,413,0.46259997206766534,0.31691569238869216,WORK_TIME_PLAYER
5c09cae5-a020-42e3-8b71-7d12a16f5102,Player_9363,25,FEMALE,Canada,Paris,516,9,203,304,59,2.795500490741471,47.32388928911655,44.50063685377958,95,421,58,23,55,380,0.4687166772828863,0.3181196606876345,WORK_TIME_PLAYER
d7677bdc-074d-4790-bc4f-4079c0e731d1,Player_7801,19,FEMALE,Australia,New York,752,275,338,139,250,8.396792277590723,24.470936707641194,29.55129738170416,104,648,78,186,135,353,0.3861403966018968,0.33751399106863245,FAST_THINKER
78e10194-288a-432e-a32e-bd1f3d0581b3,Player_3098,35,FEMALE,USA,Berlin,851,208,209,434,785,9.827123155226838,25.73776235344903,45.08259333003498,337,514,192,172,199,288,0.5039393903633343,0.3784862149159264,TURTLE_SPEED
57e9b4d7-2016-4291-a9d2-343aba9d3f14,Player_7091,38,MALE,UK,London,207,93,43,71,148,9.814122806427429,40.285810255560925,55.704792587232724,67,140,45,12,1,149,0.5774951059906479,0.4960905715055726,FAST_THINKER
d2d1f934-7ef6-4869-ace7-bb58c759066f,Player_5393,21,FEMALE,Germany,Paris,524,153,211,160,135,4.158075922956223,29.740480266094053,46.993543120571736,34,490,20,30,57,417,0.5913119398635595,0.42566668012744774,FAST_THINKER
55019b0c-747d-479e-aec6-fbc7e6eb41bf,Player_7663,23,MALE,France,New York,518,12,65,441,294,8.465047333506273,27.75874148972437,38.8396496229216,70,448,6,123,8,381,0.37931480808081325,0.6664873280620595,WORK_TIME_PLAYER
5568bdd6-015b-4f35-8142-7a503293e3e7,Player_7582,26,MALE,Germany,Paris,677,283,74,320,647,5.929915668003764,41.509663944470645,58.47070618586408,332,345,95,166,6,410,0.4536139476636203,0.6254638322768119,FAST_THINKER
dccd0a0a-4ae1-454c-806e-b45389dc35ae,Player_6661,20,MALE,UK,London,311,37,106,168,73,6.351846455906253,34.57533081334377,28.736405373622773,22,289,25,30,17,239,0.5897394029754154,0.5518633807082525,OWL_PLAYER
e1ddfbad-a3ef-4019-b9a4-bf138c29ed7a,Player_4278,29,FEMALE,Canada,New York,198,52,53,93,186,7.427146409124392,39.74925227003601,49.741650186028,95,103,43,44,45,66,0.4212819319537746,0.5181618782598456,FREQUENT_PLAYER
11ae0249-7ff8-47f9-86e3-31ed1de146c7,Player_9897,27,MALE,USA,London,1263,244,275,744,797,6.132761576062941,43.14595992074756,24.87359110139197,229,1034,35,0,159,1069,0.2806043173104501,0.876374691859757,PRO_GAMER
0d972b44-6ad6-4f02-9dc3-1bbbf8aeceaa,Player_4304,40,MALE,UK,Paris,459,96,190,173,97,4.384345152795519,40.24177435280933,37.2432084115558,14,445,100,24,83,252,0.38897612887002264,0.5734363153966897,TURTLE_SPEED
bc9409ed-ad0f-434b-a495-455d7664f24f,Player_2425,37,FEMALE,Australia,London,1202,147,134,921,1167,9.68524956325777,38.02097536688206,20.361321571099552,298,904,230,298,216,458,0.2633569116089267,0.9331654825481953,PRO_GAMER
0e539436-ca93-45c9-8f87-c525d69696a8,Player_8180,19,FEMALE,France,Paris,1341,568,588,185,749,2.6519491345986648,32.02870068763397,30.436323305187074,191,1150,82,330,118,811,0.09663219211838729,0.8280421192918577,PRO_GAMER
2826080c-84cd-4091-a115-35786c223e95,Player_5476,18,FEMALE,Australia,London,1235,236,216,783,418,9.905249372995044,34.29901727568611,42.829435832413594,26,1209,268,181,262,524,0.2796752145527772,0.9557836708009987,PRO_GAMER
d075ea14-05df-4566-9250-7651d57ab8af,Player_1708,36,MALE,UK,London,643,139,31,473,536,3.1079772974769098,27.900622476472584,31.379917032341606,189,454,108,159,99,277,0.52724178244143,0.6110544147071667,FAST_THINKER
eb4e805f-b5ac-43aa-a6f0-d6dc3e2deecd,Player_5146,32,FEMALE,France,Sydney,1204,235,319,650,277,6.068539165957956,21.64072529640402,31.71217558971823,333,871,287,70,108,739,0.25642529083838456,0.9032003216287705,PRO_GAMER
2b8355c3-3556-4dd9-8af3-1e81b26c101e,Player_8936,34,FEMALE,Australia,New York,704,235,292,177,76,2.550994731301083,45.79612718674518,18.93722315510432,203,501,86,62,133,423,0.48097963599878346,0.539602066857408,WORK_TIME_PLAYER
ef5e857d-afe1-4417-aeb8-9f5e6c68beff,Player_5381,28,FEMALE,Australia,Sydney,1003,67,457,479,379,4.891733530449238,48.279998793455704,15.182341667917507,439,564,208,215,176,404,0.05608431493854689,0.8973791133837918,PRO_GAMER
56ca963e-f39c-4088-9bee-5d09e75e3425,Player_4985,30,FEMALE,Germany,London,679,62,297,320,603,4.736867471304044,27.907251745409308,44.59625286613468,73,606,128,151,87,313,0.5537373493102897,0.5278726140274812,TURTLE_SPEED
fed26be6-cd45-4a0e-82bc-c26f18399f23,Player_3101,40,FEMALE,Germany,Sydney,445,55,150,240,123,4.531628505031941,29.28974385197281,27.799828542865924,205,240,91,7,22,325,0.5013825821935501,0.512921894552208,WORK_TIME_PLAYER
6ec759f9-acf7-4366-9aa9-7b0486f95360,Player_1086,35,MALE,Germany,Sydney,975,246,17,712,351,2.8210078926701687,48.57318222132368,50.32971133873826,257,718,155,113,172,535,0.5429263657365343,0.34653971108099557,WORK_TIME_PLAYER
4adbecb7-d2ec-49a7-89df-f87744434a1b,Player_9442,37,FEMALE,Germany,London,388,7,131,250,179,6.014074448181381,25.876794270877276,49.77525625979504,133,255,45,10,43,290,0.5876477136652853,0.6947609371552103,TURTLE_SPEED
44ab8762-f600-4cb2-92f1-23872405e2db,Player_6730,33,MALE,Germany,Sydney,793,264,178,351,352,5.358337336535674,47.97071807598806,25.517026121871925,200,593,134,142,96,421,0.5894258888812748,0.47551246318592694,WORK_TIME_PLAYER
117dc03e-b1e6-42fa-bf6f-e3d296e7801b,Player_7202,27,MALE,UK,Berlin,1092,231,46,815,592,6.673675346385862,37.76835966176645,15.94822404440913,46,1046,199,158,196,539,0.06984205194677683,0.8703238582973245,PRO_GAMER
688fcd24-8053-4ca9-a2b4-02c96b8d956c,Player_6575,28,FEMALE,Germany,Berlin,1016,85,463,468,420,6.38288491246715,23.967532061695387,57.28533582279855,201,815,52,199,70,695,0.187252408037339,0.8877704567003964,PRO_GAMER
94faf1e8-c1fb-4da4-a13f-00386c3af51b,Player_5356,21,FEMALE,Germany,Toronto,898,157,261,480,572,6.701203662339128,41.45199212659939,40.088503185594405,160,738,70,134,147,547,0.5839594341478074,0.600771596536587,FAST_THINKER
904300cb-b91e-4f06-ac26-a23ac8d1bb9d,Player_4724,21,FEMALE,France,Sydney,695,160,24,511,21,5.63898801991471,36.08291628981865,21.52097544612892,198,497,135,40,126,394,0.3081261628937358,0.3223454536840493,TURTLE_SPEED
30fc761a-7144-42fc-8f57-86cee06b04f8,Player_4530,25,MALE,UK,London,470,128,118,224,135,9.182589338716525,35.72664700024691,52.0143029614374,87,383,50,78,47,295,0.5794271698851116,0.6762239998422166,TURTLE_SPEED
02e6e148-15dd-4bea-8132-8d67fda2e3da,Player_7810,22,MALE,USA,Berlin,848,284,137,427,692,9.428127872604874,23.69030001137609,30.601247215891775,335,513,153,202,173,320,0.3857299270294201,0.4258728749774304,FAST_THINKER
21b5f2e1-b150-4502-aa6d-daea9b8182a1,Player_1723,19,MALE,Canada,New York,69,8,1,60,28,3.7972997415968663,38.554418124616674,22.98984149821333,3,66,15,5,7,42,0.4269013640075215,0.7705977327250556,FREQUENT_PLAYER
5d961d87-c5fa-4c59-9496-abc8b04f7e89,Player_3312,39,MALE,Canada,Toronto,1147,377,326,444,325,2.388202810387792,35.54566233719828,35.889620540247655,213,934,143,73,148,783,0.17699947523902076,0.9849537907752389,PRO_GAMER
7796481d-bdb3-4e0c-b1d6-8e22fb5cbd21,Player_1328,26,MALE,Australia,Toronto,1101,206,182,713,733,9.34652017911839,27.90351934453401,39.50866033278444,250,851,192,230,244,435,0.20519534966133646,0.9088335154050963,PRO_GAMER
0cc94308-8781-4c69-af06-6ff6f9ad5631,Player_3235,34,MALE,France,Berlin,1226,221,582,423,578,9.294320140738645,20.68498569043684,56.248636834213386,144,1082,151,52,50,973,0.2070862188463503,0.8317372153786448,PRO_GAMER
f18b2129-4402-4e54-9209-6c5dc04e73af,Player_3463,28,FEMALE,Canada,Sydney,801,262,3,536,457,6.6420571890866205,45.22781547147937,54.314647840624936,142,659,83,6,157,555,0.574601723144311,0.6574586104330463,OWL_PLAYER
d37759a0-7fcb-4950-b5f3-ed868c2cc3c9,Player_6136,19,MALE,Australia,Berlin,1259,142,538,579,1118,9.389268667513209,34.401389661854886,51.978368487754736,190,1069,177,90,40,952,0.05614718421548666,0.8913561457058016,PRO_GAMER
65255c7f-8620-4067-952b-ceebe1cc8589,Player_6125,28,FEMALE,USA,Toronto,567,267,283,17,31,9.476501624960328,47.57191751857726,52.97546124847888,99,468,26,55,81,405,0.3829363261106085,0.42420789191700226,OWL_PLAYER
3a32b84d-fc3d-4d5e-9c85-606cf7bf537f,Player_6255,24,MALE,UK,Berlin,1463,441,528,494,1443,2.9556911249471307,30.883816839426487,43.8610598778468,543,920,20,276,282,885,0.2726327272207899,0.8469854381683495,PRO_GAMER
77a032bc-314e-4ca6-b05e-92a2334acaa3,Player_6484,39,MALE,Australia,Toronto,86,8,1,77,52,5.228554275909178,42.081827653095935,26.52520564401562,33,53,1,13,7,65,0.2388084644165059,0.7953278923606553,FREQUENT_PLAYER
6255fdd6-9da9-48ce-8acc-34ce9c67228f,Player_4568,37,MALE,Germany,New York,543,11,58,474,188,9.543557213296989,44.297719689206545,40.764642136200266,100,443,3,20,117,403,0.5413410704761348,0.39262849642114883,WORK_TIME_PLAYER
24ade743-9e1d-443f-8802-0412e17714b9,Player_6712,27,MALE,France,Paris,310,56,58,196,75,2.2926122582795596,42.38370041204334,22.518433750417657,131,179,70,13,57,170,0.5739755561330268,0.5091211928734272,WORK_TIME_PLAYER
837e97a0-037a-4183-842e-8645eb8b5d80,Player_1256,35,MALE,UK,Sydney,819,81,253,485,449,8.987580494809169,45.21312379556007,50.59754939565031,175,644,195,93,136,395,0.5266121531150573,0.3424536066845471,OWL_PLAYER
7026694f-371b-4909-8475-67d71f0107e7,Player_2861,25,FEMALE,Canada,Toronto,532,11,76,445,129,8.456016254120447,20.371186237367766,20.454305207795244,33,499,10,120,111,291,0.3701209300422065,0.6085691216401639,FAST_THINKER
59fbf84b-ece4-44b4-8247-a23e9d2a7e65,Player_8016,21,MALE,Australia,Paris,744,90,306,348,36,4.438267370430555,43.82556129612878,27.505569128129746,11,733,82,150,43,469,0.33305509347180695,0.4216851112247342,FAST_THINKER
fd475ddb-b9be-42da-989c-7bffe62ebc43,Player_6639,27,MALE,UK,New York,794,364,224,206,190,4.232064305178502,36.022689974246305,56.13531351833578,125,669,127,37,198,432,0.3360472394651429,0.5357952993535334,OWL_PLAYER
333596fb-819d-40f8-84b6-85140ec0e668,Player_3123,20,FEMALE,Canada,New York,656,135,250,271,235,4.37897114761454,44.79749631544456,54.20321272240772,6,650,69,4,30,553,0.45968772549451087,0.5951242163869805,WORK_TIME_PLAYER
6e3d3b7b-8ee4-42df-bde7-49f9582aca96,Player_9590,31,FEMALE,Australia,Paris,1190,202,593,395,968,8.857723247528154,48.79406718987504,47.74678483369072,20,1170,128,173,165,724,0.21559863966220338,0.9265358960281875,PRO_GAMER
9c5382d2-8ef4-40a3-823b-ee3e20a444c2,Player_5975,22,MALE,France,Sydney,1033,54,456,523,711,6.234385751114363,49.04680006655214,45.754886841943005,470,563,63,137,116,717,0.1932933384238667,0.8769753697480778,PRO_GAMER
26bd0156-64b4-4957-9aff-2d8c2363ccaf,Player_7434,29,FEMALE,Germany,Berlin,1042,208,428,406,238,7.666364822694229,45.13704071236143,35.5679357901917,349,693,0,95,115,832,0.2697009698301436,0.9967652706062426,PRO_GAMER
e8f328cb-edc8-4bbe-8414-4e913c01884f,Player_6391,40,FEMALE,UK,London,211,54,74,83,25,7.273953097166451,23.788181835764025,31.3942907532011,59,152,14,43,46,108,0.42151924135083435,0.515481503948603,TURTLE_SPEED
cc3a8021-cb5a-4385-93d6-81a08ebab4c2,Player_6098,32,FEMALE,Canada,London,1073,35,44,994,727,6.826865367922467,38.88522081915004,22.48643930738963,116,957,223,75,75,700,0.18525094927843244,0.8344679463993295,PRO_GAMER
